Ref_tRNA	CCA_count	CC_count	Other_count
Bacillus_trnI_control	396	13781	45665
mitochondrial_bact-Cma-CysGCA-18	0	0	0
mitochondrial_cp-Cma-GlnTTG-10	4562	1225	3745
mitochondrial_cp-Cma-HisGTG-15	14668	3955	6751
mitochondrial_cp-Cma-IleCAT-12	869	382	1274
mitochondrial_cp-Cma-IleCAT-13	10	32	31
mitochondrial_cp-Cma-LeuTAG-16	180	82	163
mitochondrial_cp-Cma-SerGCT-11	0	0	0
mitochondrial_cp-Cma-TrpCCA-14	882	325	753
mitochondrial_cp-Cma-TyrGTA-17	0	0	0
mitochondrial_fungal-Cma-GlnTTG-22	343	52	106
mitochondrial_fungal-Cma-GluTTC-20	0	0	0
mitochondrial_fungal-Cma-GlyTCC-24	0	0	0
mitochondrial_fungal-Cma-LysTTT-25	0	0	0
mitochondrial_fungal-Cma-MetCAT-19	62	10	530
mitochondrial_fungal-Cma-SerGCT-23	0	6	3
mitochondrial_fungal-Cma-ThrTGT-21	0	0	0
mitochondrial_native-Cma-AsnGTT-8	3759	837	1869
mitochondrial_native-Cma-AspGTC-7	6111	1836	4933
mitochondrial_native-Cma-CysGCA-3	687	348	334
mitochondrial_native-Cma-GluTTC-1	6890	3589	7428
mitochondrial_native-Cma-IleCAT-5	0	0	1
mitochondrial_native-Cma-LysTTT-6	2049	552	1424
mitochondrial_native-Cma-TyrGTA-4	4139	1267	5513
mitochondrial_native-Cma-eMetCAT-9	1928	521	624
mitochondrial_native-Cma-iMetCAT-2	27792	4373	6964
nuclear-Ath-AlaAGC-171748	151132	109084	604649
nuclear-Ath-AlaAGC-171749	75	64	449
nuclear-Ath-AlaAGC-183743	456	342	2223
nuclear-Ath-AlaCGC-171750	53	30	174
nuclear-Ath-AlaCGC-171752	54471	42145	268078
nuclear-Ath-AlaCGC-183744	21	10	58
nuclear-Ath-AlaTGC-171747	32120	24605	149858
nuclear-Ath-AlaTGC-171751	20677	19499	114958
nuclear-Ath-ArgACG-171679	0	0	0
nuclear-Ath-ArgACG-171680	15	6	19
nuclear-Ath-ArgACG-171681	68013	29523	32769
nuclear-Ath-ArgACG-171682	9	6	11
nuclear-Ath-ArgACG-171683	2	0	0
nuclear-Ath-ArgACG-171772	0	0	0
nuclear-Ath-ArgCCG-171678	99531	24723	49351
nuclear-Ath-ArgCCG-171686	1549	478	954
nuclear-Ath-ArgCCG-183763	4	1	5
nuclear-Ath-ArgCCT-171715	6	0	5
nuclear-Ath-ArgCCT-171716	58660	22275	33521
nuclear-Ath-ArgCCT-171719	7	4	3
nuclear-Ath-ArgTCG-171676	116994	53044	88816
nuclear-Ath-ArgTCG-171677	139	53	48
nuclear-Ath-ArgTCT-171693	0	0	0
nuclear-Ath-ArgTCT-171694	2	0	1
nuclear-Ath-ArgTCT-171695	0	0	0
nuclear-Ath-ArgTCT-171696	52	64	278
nuclear-Ath-ArgTCT-171714	3479	914	1597
nuclear-Ath-ArgTCT-171717	1557	293	535
nuclear-Ath-ArgTCT-183731	0	0	0
nuclear-Ath-AsnGTT-171725	27	6	16
nuclear-Ath-AsnGTT-171727	428	186	968
nuclear-Ath-AsnGTT-171729	307	90	159
nuclear-Ath-AsnGTT-183736	20786	12007	29769
nuclear-Ath-AsnGTT-183737	5	0	3
nuclear-Ath-AsnGTT-183738	9	0	12
nuclear-Ath-AsnGTT-183739	2	0	1
nuclear-Ath-AspGTC-171804	359747	150072	211784
nuclear-Ath-AspGTC-183754	1	0	0
nuclear-Ath-AspGTC-183755	0	0	0
nuclear-Ath-AspGTC-183756	45	15	99
nuclear-Ath-AspGTC-183757	19	8	28
nuclear-Ath-CysGCA-171684	0	0	1
nuclear-Ath-CysGCA-171742	0	0	0
nuclear-Ath-CysGCA-171756	8433	2587	5818
nuclear-Ath-CysGCA-171757	6	0	1
nuclear-Ath-CysGCA-171758	0	0	0
nuclear-Ath-CysGCA-171759	0	0	0
nuclear-Ath-CysGCA-171762	12	0	1
nuclear-Ath-CysGCA-183716	0	0	25
nuclear-Ath-CysGCA-183742	0	0	0
nuclear-Ath-CysGCA-183745	32	8	17
nuclear-Ath-GlnCTG-171763	33442	9715	14279
nuclear-Ath-GlnCTG-171765	51	15	60
nuclear-Ath-GlnCTG-171773	0	0	0
nuclear-Ath-GlnCTG-171774	31313	11867	17102
nuclear-Ath-GlnCTG-171775	8	14	11
nuclear-Ath-GlnTTG-171777	30746	17444	23393
nuclear-Ath-GlnTTG-183749	11	0	2
nuclear-Ath-GluCTC-171821	0	2	3
nuclear-Ath-GluCTC-171824	1743	434	618
nuclear-Ath-GluCTC-171825	58645	14425	22240
nuclear-Ath-GluCTC-183765	1667	406	511
nuclear-Ath-GluTTC-171820	0	0	0
nuclear-Ath-GluTTC-171822	1	2	0
nuclear-Ath-GluTTC-171826	12	6	6
nuclear-Ath-GluTTC-183764	24981	7584	23677
nuclear-Ath-GlyCCC-171713	162798	58305	108455
nuclear-Ath-GlyGCC-171688	13	4	7
nuclear-Ath-GlyGCC-171690	796	278	638
nuclear-Ath-GlyGCC-171691	327843	98614	209411
nuclear-Ath-GlyGCC-171692	159	76	117
nuclear-Ath-GlyGCC-183730	0	0	0
nuclear-Ath-GlyTCC-171720	68856	39857	101155
nuclear-Ath-HisGTG-171768	94	57	87
nuclear-Ath-HisGTG-171770	35827	23752	44508
nuclear-Ath-HisGTG-183747	1	0	3
nuclear-Ath-HisGTG-183748	0	0	0
nuclear-Ath-IleAAT-171735	115479	83736	306046
nuclear-Ath-IleAAT-171736	1	0	1614
nuclear-Ath-IleTAT-171721	0	0	0
nuclear-Ath-IleTAT-171764	5683	5889	5687
nuclear-Ath-LeuAAG-171816	1721	827	1777
nuclear-Ath-LeuAAG-171817	8588	4964	8121
nuclear-Ath-LeuCAA-171786	43453	20516	40324
nuclear-Ath-LeuCAA-171787	112	32	97
nuclear-Ath-LeuCAA-171789	29131	13347	30987
nuclear-Ath-LeuCAA-171790	42	20	25
nuclear-Ath-LeuCAA-183751	100	44	326
nuclear-Ath-LeuCAG-171781	129740	60667	117448
nuclear-Ath-LeuTAA-171698	229	97	129
nuclear-Ath-LeuTAA-171699	42183	19412	27783
nuclear-Ath-LeuTAA-171791	1	1	1
nuclear-Ath-LeuTAG-171673	19	4	29
nuclear-Ath-LeuTAG-171675	25379	21631	37435
nuclear-Ath-LeuTAG-171685	70	57	82
nuclear-Ath-LysCTT-171703	26	8	32
nuclear-Ath-LysCTT-171704	218717	86347	122366
nuclear-Ath-LysCTT-183733	1200	437	473
nuclear-Ath-LysTTT-171707	0	0	0
nuclear-Ath-LysTTT-171712	6608	1524	2718
nuclear-Ath-LysTTT-183734	64	10	26
nuclear-Ath-LysTTT-183735	0	0	0
nuclear-Ath-PheGAA-171718	27704	17344	35620
nuclear-Ath-ProAGG-171737	97758	40811	62223
nuclear-Ath-ProAGG-171738	0	0	0
nuclear-Ath-ProAGG-171743	69	35	35
nuclear-Ath-ProCGG-171739	1	0	10
nuclear-Ath-ProCGG-171760	0	0	0
nuclear-Ath-ProCGG-171761	77250	26212	56361
nuclear-Ath-ProTGG-171741	446	174	247
nuclear-Ath-ProTGG-171744	38219	12121	22285
nuclear-Ath-ProTGG-183741	74	41	87
nuclear-Ath-SerAGA-171812	33	12	102
nuclear-Ath-SerAGA-171813	9281	3841	7623
nuclear-Ath-SerAGA-171814	27	8	341
nuclear-Ath-SerAGA-171815	15785	7670	19848
nuclear-Ath-SerAGA-183750	4	6	18
nuclear-Ath-SerAGA-183759	0	3	1
nuclear-Ath-SerAGA-183760	0	0	0
nuclear-Ath-SerAGA-183761	0	0	0
nuclear-Ath-SerAGA-183762	160	75	150
nuclear-Ath-SerCGA-171782	20635	14451	36412
nuclear-Ath-SerCGA-171785	0	0	0
nuclear-Ath-SerCGA-171794	4	0	3
nuclear-Ath-SerGCT-171796	2	1	0
nuclear-Ath-SerGCT-171797	2	0	3
nuclear-Ath-SerGCT-171798	84373	38365	52652
nuclear-Ath-SerGCT-171800	98	21	35
nuclear-Ath-SerGCT-183728	0	0	1
nuclear-Ath-SerGCT-183752	0	0	0
nuclear-Ath-SerGCT-183753	3	0	0
nuclear-Ath-SerTGA-171783	8	12	20
nuclear-Ath-SerTGA-171784	0	0	0
nuclear-Ath-SerTGA-171792	18237	18554	39533
nuclear-Ath-SerTGA-171793	2	3	0
nuclear-Ath-ThrAGT-171722	42	12	35
nuclear-Ath-ThrAGT-171723	40426	18937	48708
nuclear-Ath-ThrAGT-171731	16	16	47
nuclear-Ath-ThrCGT-171709	261400	121863	114529
nuclear-Ath-ThrCGT-171710	221	46	53
nuclear-Ath-ThrCGT-171711	319	107	55
nuclear-Ath-ThrTGT-171700	1	0	0
nuclear-Ath-ThrTGT-171705	10422	5121	11587
nuclear-Ath-ThrTGT-183732	0	0	0
nuclear-Ath-TrpCCA-171732	19408	19274	72509
nuclear-Ath-TrpCCA-171734	46	38	84
nuclear-Ath-TrpCCA-183740	1621	985	2707
nuclear-Ath-TyrGTA-171663	59	11	18
nuclear-Ath-TyrGTA-171666	4682	1708	5068
nuclear-Ath-TyrGTA-171668	2	0	0
nuclear-Ath-TyrGTA-183718	0	0	0
nuclear-Ath-TyrGTA-183719	45	11	12
nuclear-Ath-TyrGTA-183720	0	0	0
nuclear-Ath-TyrGTA-183721	0	0	0
nuclear-Ath-TyrGTA-183722	0	0	0
nuclear-Ath-TyrGTA-183723	0	0	0
nuclear-Ath-TyrGTA-183724	4	0	0
nuclear-Ath-TyrGTA-183725	2	1	0
nuclear-Ath-TyrGTA-183726	0	0	0
nuclear-Ath-TyrGTA-183727	9	0	0
nuclear-Ath-ValAAC-171778	2401	1297	4217
nuclear-Ath-ValAAC-171779	80382	59256	396153
nuclear-Ath-ValCAC-171807	4139	2769	6479
nuclear-Ath-ValCAC-183758	57	38	80
nuclear-Ath-ValTAC-171767	992	385	2013
nuclear-Ath-ValTAC-183729	0	0	4
nuclear-Ath-ValTAC-183746	0	0	6
nuclear-Ath-eMetCAT-171754	52334	27449	115568
nuclear-Ath-iMetCAT-171655	1	6	119
nuclear-Ath-iMetCAT-171658	0	0	5
nuclear-Ath-iMetCAT-171659	15822	7673	13957
nuclear-Ath-iMetCAT-183717	0	0	0
plastid-Cma-AlaTGC-22	17661	8697	35973
plastid-Cma-ArgACG-20	29765	20646	56669
plastid-Cma-ArgTCT-15	4755	1228	1432
plastid-Cma-AsnGTT-27	9653	1613	5050
plastid-Cma-AspGTC-19	8282	4017	10306
plastid-Cma-CysGCA-18	3646	1520	2201
plastid-Cma-GlnTTG-28	7134	1644	5162
plastid-Cma-GluTTC-8	27039	7064	20135
plastid-Cma-GlyGCC-14	2219	218	496
plastid-Cma-GlyTCC-30	968	161	339
plastid-Cma-HisGTG-13	40825	11243	22358
plastid-Cma-IleCAT-29	3989	1587	5779
plastid-Cma-IleGAT-21	13069	5037	9083
plastid-Cma-LeuCAA-11	4877	1680	3728
plastid-Cma-LeuTAA-23	1455	384	743
plastid-Cma-LeuTAG-10	9594	2315	3329
plastid-Cma-LysTTT-25	837	358	901
plastid-Cma-PheGAA-26	2009	647	2993
plastid-Cma-ProTGG-2	2072	424	449
plastid-Cma-SerGCT-17	3090	651	1153
plastid-Cma-SerGGA-16	2082	573	1040
plastid-Cma-SerTGA-6	1683	217	384
plastid-Cma-ThrGGT-9	1929	311	431
plastid-Cma-ThrTGT-7	6237	1227	1966
plastid-Cma-TrpCCA-12	3287	1121	2339
plastid-Cma-TyrGTA-24	1523	546	1667
plastid-Cma-ValGAC-1	13529	2097	2710
plastid-Cma-ValTAC-3	242	63	86
plastid-Cma-eMetCAT-4	1159	290	309
plastid-Cma-iMetCAT-5	11038	1618	4622
Total	3602439	1653702	4286438
